#varxz:    0.48734    0.00666
#varz:     0.06058    0.00077
#varx:     0.02952    0.00011
#vart:     0.06022    0.00023
#mult:    14.48125    0.11243
-0.975    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.925    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.875    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.825    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.775    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.725    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.675    0.01923    0.01923    0.02504    0.00501    0.05051    0.01010   -0.17738    0.03548   -0.93707    0.18741
-0.625    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.575    0.17308    0.05607    0.01396    0.00400    0.02812    0.00807   -0.54018    0.23548    0.49614    0.11622
-0.525    0.96154    0.08600    0.01393    0.00261    0.02811    0.00529   -0.48876    0.08873    0.18136    0.08266
-0.475    2.72885    0.21747    0.01331    0.00091    0.02690    0.00186   -0.47360    0.04471    0.13771    0.05011
-0.425    7.93846    0.56422    0.01423    0.00081    0.02871    0.00165   -0.42821    0.02782    0.05913    0.02464
-0.375   13.30577    0.48683    0.01699    0.00032    0.03435    0.00066   -0.32019    0.01804    0.05303    0.01226
-0.325   18.23269    1.23934    0.02000    0.00064    0.04054    0.00134   -0.26956    0.01852    0.01460    0.02429
-0.275   19.81923    0.31638    0.02526    0.00083    0.05132    0.00170   -0.25538    0.02547   -0.01606    0.01689
-0.225   18.52692    0.53047    0.02906    0.00085    0.05916    0.00175   -0.21317    0.01661    0.01464    0.01591
-0.175   18.05962    0.56735    0.03372    0.00182    0.06879    0.00379   -0.11873    0.03229   -0.02739    0.01815
-0.125   16.15385    0.58384    0.04029    0.00070    0.08237    0.00144   -0.07481    0.01905   -0.02253    0.00662
-0.075   14.98269    0.31625    0.04375    0.00116    0.08964    0.00241   -0.08910    0.01832    0.01794    0.02871
-0.025   15.23846    0.28888    0.04639    0.00127    0.09516    0.00264    0.00225    0.02178   -0.01698    0.02456
 0.025   15.99038    0.26628    0.04530    0.00090    0.09295    0.00189   -0.00764    0.02439   -0.03740    0.02728
 0.075   16.19615    0.51062    0.04161    0.00075    0.08524    0.00156    0.05854    0.00260   -0.04756    0.01474
 0.125   17.34038    0.59988    0.03816    0.00154    0.07811    0.00323    0.10426    0.02367    0.02267    0.01510
 0.175   18.84423    0.79835    0.03034    0.00109    0.06181    0.00226    0.19628    0.03270   -0.00922    0.00515
 0.225   21.17308    0.65482    0.02554    0.00056    0.05192    0.00117    0.18147    0.01774    0.01340    0.01033
 0.275   20.34231    0.64638    0.02122    0.00075    0.04305    0.00157    0.23144    0.02205   -0.02019    0.01467
 0.325   16.03654    0.41221    0.01698    0.00061    0.03434    0.00124    0.24313    0.02286   -0.02223    0.01368
 0.375   10.18846    0.55515    0.01557    0.00096    0.03150    0.00197    0.33044    0.02725   -0.00912    0.01682
 0.425    5.45577    0.22631    0.01355    0.00091    0.02735    0.00185    0.34883    0.03873    0.00393    0.05800
 0.475    1.51154    0.09319    0.01202    0.00251    0.02428    0.00515    0.31455    0.04028   -0.03219    0.05535
 0.525    0.34808    0.07719    0.01510    0.00417    0.03051    0.00847    0.49642    0.30680    0.07968    0.09486
 0.575    0.03846    0.02355    0.01293    0.00433    0.02604    0.00873    0.29535    0.21736    0.01473    0.24218
 0.625    0.01923    0.01923    0.00585    0.00117    0.01172    0.00234    0.80900    0.16180    0.30896    0.06179
 0.675    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 0.725    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 0.775    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 0.825    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 0.875    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 0.925    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 0.975    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
