#varxz:    0.54373    0.00462
#varz:     0.06595    0.00022
#varx:     0.03586    0.00019
#vart:     0.07371    0.00040
#mult:    54.74490    0.07893
-0.975    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.925    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.875    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.825    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.775    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.725    0.07692    0.03598    0.01211    0.00430    0.02435    0.00866    0.54367    0.23008    0.05430    0.25503
-0.675    0.28846    0.06799    0.04426    0.01172    0.09064    0.02420   -0.43446    0.20416    0.32169    0.19061
-0.625    0.71346    0.12634    0.02992    0.00637    0.06095    0.01331   -0.39299    0.14537   -0.04630    0.14843
-0.575    1.85962    0.05994    0.02235    0.00121    0.04536    0.00248   -0.25596    0.03554   -0.09492    0.11007
-0.525    4.64808    0.19070    0.02308    0.00170    0.04692    0.00352   -0.31848    0.02827   -0.01370    0.03280
-0.475   12.90962    0.56427    0.02104    0.00060    0.04283    0.00126   -0.35009    0.03301    0.06872    0.04031
-0.425   30.69808    0.73215    0.01960    0.00055    0.03993    0.00115   -0.34055    0.02339    0.02924    0.02801
-0.375   51.82115    1.11320    0.01906    0.00064    0.03878    0.00133   -0.32785    0.01957    0.01771    0.02430
-0.325   62.19615    0.76134    0.02435    0.00060    0.04969    0.00126   -0.28866    0.01251    0.01735    0.00893
-0.275   68.90192    1.75521    0.02889    0.00020    0.05911    0.00043   -0.23793    0.01167    0.00378    0.01598
-0.225   63.99808    0.75539    0.03576    0.00054    0.07337    0.00112   -0.16223    0.01527   -0.00814    0.01571
-0.175   59.39615    1.64695    0.04458    0.00053    0.09183    0.00110   -0.10725    0.00466   -0.01077    0.00767
-0.125   57.76923    1.35250    0.05190    0.00096    0.10713    0.00204   -0.05062    0.02567   -0.01301    0.00734
-0.075   55.72308    0.65933    0.05757    0.00078    0.11904    0.00165   -0.04125    0.01435   -0.01891    0.01023
-0.025   55.41923    0.84173    0.06101    0.00096    0.12632    0.00203   -0.01176    0.01256   -0.01870    0.00721
 0.025   54.95962    0.35129    0.05874    0.00068    0.12143    0.00147    0.02839    0.01324   -0.03115    0.00349
 0.075   58.68077    1.15468    0.05218    0.00089    0.10769    0.00189    0.05364    0.01705   -0.02049    0.01761
 0.125   63.16346    0.77684    0.04526    0.00077    0.09317    0.00162    0.10604    0.01610    0.00491    0.01697
 0.175   72.56731    0.54763    0.03777    0.00077    0.07765    0.00160    0.14286    0.01096   -0.00488    0.00525
 0.225   79.10192    2.14133    0.02969    0.00061    0.06078    0.00126    0.21193    0.01149    0.02020    0.00635
 0.275   79.87115    0.91518    0.02364    0.00021    0.04823    0.00043    0.24540    0.00859    0.00124    0.00597
 0.325   72.42500    0.53818    0.01923    0.00065    0.03913    0.00135    0.28890    0.01886    0.02425    0.01646
 0.375   48.95962    0.51857    0.01792    0.00060    0.03644    0.00125    0.32359    0.00812    0.03648    0.01667
 0.425   23.49615    1.20484    0.01864    0.00073    0.03796    0.00151    0.33378    0.02452    0.01533    0.02436
 0.475    9.64038    0.37892    0.02104    0.00132    0.04281    0.00276    0.27572    0.03860    0.02067    0.03090
 0.525    3.57308    0.19066    0.02559    0.00228    0.05214    0.00468    0.24013    0.03526    0.04821    0.06399
 0.575    1.30962    0.18975    0.03273    0.00335    0.06668    0.00692    0.17870    0.16037    0.24211    0.06068
 0.625    0.51923    0.11618    0.02100    0.00459    0.04255    0.00934    0.11472    0.20998   -0.17849    0.12610
 0.675    0.15385    0.02355    0.02877    0.00803    0.05835    0.01638    0.24199    0.28302   -0.02030    0.40204
 0.725    0.01923    0.01923    0.00092    0.00018    0.00184    0.00037    0.59396    0.11879   -0.29442    0.05888
 0.775    0.03846    0.02355    0.01604    0.00519    0.03234    0.01048    0.14365    0.26982    0.47260    0.19243
 0.825    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 0.875    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 0.925    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 0.975    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
