rapidity: -0.975 -0.925 -0.875 -0.825 -0.775 -0.725 -0.675 -0.625 -0.575 -0.525 -0.475 -0.425 -0.375 -0.325 -0.275 -0.225 -0.175 -0.125 -0.075 -0.025 0.025 0.075 0.125 0.175 0.225 0.275 0.325 0.375 0.425 0.475 0.525  0.575 0.625 0.675 0.725 0.775 0.825 0.875 0.925 0.975
  25.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.00019999998  0.00059999997 0.000999999931  0.000999999931  0.00239999988  0.00119999982  0.0162000004 0.00689637382  0.0623999946  0.0119933244  0.0988000035  0.0176227 0.111000001  0.0137477275  0.108199999  0.00973451417  0.0854000002 0.00529528502  0.0661999956  0.0099780038  0.0610000007  0.0161554944 0.0653999969  0.00743234437  0.0613999926  0.0121671604  0.0612000003 0.00348710618  0.0636000037  0.0137054762  0.0623999946  0.0101113664 0.055999998  0.00726636406  0.0461999997  0.0112231784  0.0423999988 0.012257237  0.0344000012  0.00962496176  0.0373999998  0.00769674405 0.0319999978  0.00925202575  0.023  0.00670820428  0.0092000002 0.00523067825  0.00419999985  0.00394461723  0.000999999931  0.0013416406  0.  0.  0.00019999998  0.00059999997  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  75.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.00059999997  0.000916515244 0.000999999931  0.0013416406  0.00860000029  0.00358329411  0.0549999997 0.0119749689  0.157200009  0.0226662681  0.235599995  0.0277819317 0.280799985  0.0240201727  0.287599981  0.0353247225  0.225199997 0.0239533242  0.187999994  0.0164681282  0.177000001  0.0233623795 0.166000009  0.0118995635  0.177000001  0.0149732837  0.165800005 0.0215304121  0.17459999  0.0209770612  0.164400011  0.0177268758 0.152199998  0.0190881994  0.137199998  0.0195795652  0.125999987 0.00829456467  0.106400006  0.0193865895  0.105800003  0.0200289581 0.0818000063  0.0186214726  0.0513999984  0.0111013399  0.0238000005 0.00575847458  0.0074  0.00379999913  0.00340000005  0.00237486837 0.000799999922  0.000979795819  0.00019999998  0.00059999997  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  125.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.00239999988 0.00233238074  0.0115999999  0.00605309708  0.0659999922  0.012457937 0.19219999  0.0213625692  0.32980001  0.0194414183  0.372000009  0.035955485 0.354399979  0.0298904236  0.316000015  0.03372835  0.261799991  0.0254472494 0.228200004  0.0141549734  0.230400011  0.0237790942  0.223999992 0.0185256358  0.216399997  0.0133207133  0.224399984  0.0212566163 0.241599977  0.024046585  0.238199994  0.0227763392  0.224399984 0.0186720248  0.199400008  0.0300672408  0.173199996  0.0206145812 0.137600005  0.013169568  0.0989999995  0.0143457232  0.0637999997 0.00981630664  0.0261999983  0.00706823589  0.0137999998  0.00666033011 0.00239999988  0.00215406576  0.00159999984  0.00149666297  0.00019999998 0.00059999997  0.00019999998  0.00059999997  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  175.  0.  0.  0.  0.  0.  0.  0.  0.  0.000399999961  0.000800000038  0.  0.  0.00319999969  0.00239999988  0.0109999999  0.0044045425  0.051199995 0.00770453503  0.176799998  0.0236507803  0.298999995  0.0237022545 0.378800005  0.0322019979  0.368600011  0.0411925763  0.306600004 0.0190377906  0.285600007  0.0241295341  0.243200004  0.0189568773 0.236000001  0.0200200081  0.218600005  0.0221458245  0.223999992 0.0164681282  0.230999991  0.0267020613  0.254799962  0.0171159878  0.2676 0.0201750156  0.262599975  0.0212799404  0.233799979  0.0248265862 0.186200008  0.0140698599  0.143999994  0.0115931174  0.0984000042 0.0122572128  0.0521999933  0.00931450538  0.0261999983  0.00394460838 0.0109999999  0.00421900488  0.0046000001  0.00253771548  0.00139999995 0.00128062489  0.000399999961  0.000800000038  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  225.  0.  0.  0.  0.  0.  0.  0.  0.  0.00019999998  0.00059999997 0.00159999984  0.00149666297  0.00180000009  0.0020880613  0.00779999932 0.00315594673  0.0328000002  0.00805978198  0.108599998  0.016614452 0.224999994  0.0205182843  0.300200015  0.0204633828  0.317400008 0.0261082463  0.289799988  0.0308604483  0.25940001  0.0242989175 0.234400004  0.0273320843  0.227800012  0.0205611698  0.221200004 0.0216555055  0.203999996  0.0149933575  0.216599986  0.0309715718 0.234200001  0.0207740832  0.237599984  0.0132604614  0.235200003 0.0184651278  0.216200009  0.0171686262  0.1822  0.0181648266  0.123199999 0.0137753664  0.0767999962  0.0123999892  0.0447999984  0.00964158028 0.0221999995  0.00802246761  0.0114000002  0.00580000086  0.00520000001 0.00203960855  0.00180000009  0.00139999983  0.00059999997  0.000916515244 0.00019999998  0.00059999997  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  275.  0.  0.  0.  0.  0.  0.  0.  0.  0.00019999998  0.00059999997 0.000999999931  0.000999999931  0.00319999969  0.00239999988  0.00680000009 0.00271293125  0.0266000014  0.00645290734  0.0590000004  0.00781024992 0.135600001  0.0107999388  0.202399999  0.0163414497  0.23619999 0.0292636845  0.232999995  0.0242033228  0.1998  0.0183182582  0.194999993 0.0214895494  0.193599999  0.0165601391  0.170000002  0.0108074406 0.179199994  0.0217292905  0.185400009  0.0227693934  0.180000007 0.0172973759  0.1866  0.01099254  0.186800003  0.0103614368  0.158999979 0.0167869218  0.124399997  0.0174539294  0.0861999989  0.0121144839 0.0546000004  0.0105470372  0.0281999987  0.00433127536  0.0170000009 0.00531036872  0.00479999976  0.00312409946  0.00300000003  0.00272029405  0.  0.  0.00059999997  0.000916515244  0.00019999998  0.00059999997  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  325.  0.  0.  0.  0.  0.  0.  0.00019999998  0.00059999997  0.  0.  0.00059999997  0.00128062489  0.00139999995  0.00200997526  0.00319999969 0.00299332594  0.013199999  0.00581033668  0.0368000008  0.0107405772 0.0810000002  0.010010004  0.130199999  0.0145451212  0.151199996 0.0163755957  0.162999988  0.0187243056  0.152999997  0.0194782037 0.154200003  0.0237899348  0.151199996  0.0219308231  0.143999994 0.0149933575  0.144600004  0.0127764754  0.141000003  0.0138057815 0.137999997  0.0152052352  0.137799993  0.0116085233  0.138799995 0.0157021843  0.116799995  0.0141477967  0.101800002  0.0185569227 0.064199999  0.00952681713  0.0452000014  0.00863481686  0.0238000005 0.0061611752  0.013199999  0.00411825301  0.0065999995  0.00323109934 0.000999999931  0.0013416406  0.000399999961  0.000800000038  0.000399999961 0.00119999994  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  375.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.00019999998  0.00059999997 0.000999999931  0.00184390903  0.00300000003  0.00204938999  0.0101999994 0.00493558496  0.0275999997  0.00679999869  0.0465999991  0.0097591104 0.0761999935  0.0084593473  0.0996000022  0.0136176161  0.117600001 0.0160449501  0.116199993  0.015005338  0.124600001  0.0226636417 0.120200008  0.0093145445  0.124200001  0.0171685982  0.122200005 0.0150319962  0.107599996  0.0154091027  0.115200005  0.0162530355 0.106000006  0.0166613217  0.113199994  0.0154971322  0.0879999995 0.0149933239  0.0697999969  0.0122784069  0.0507999994  0.0060794903 0.0377999991  0.00914111827  0.0179999992  0.00651152711  0.013199999 0.00421426259  0.00360000017  0.00320000015  0.00300000003  0.00161245163 0.00059999997  0.000916515244  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  425.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.00059999997 0.000916515244  0.00059999997  0.000916515244  0.00479999976  0.00285657146 0.0122000007  0.00404474931  0.0275999997  0.0064992304  0.051599998 0.0128312167  0.0689999983  0.0147851296  0.0787999928  0.010925171 0.0806000009  0.0112089301  0.0897999927  0.00914109126  0.0927999988 0.0143442936  0.101400003  0.00996193849  0.100200005  0.0155807808 0.0973999947  0.0122653758  0.0960000008  0.0135646593  0.082600005 0.00743237743  0.0769999996  0.0147851296  0.0623999946  0.0123223308 0.0501999967  0.00660000462  0.0379999988  0.00593295461  0.0240000002 0.00784856454  0.0134000005  0.0058685611  0.00680000009  0.00348711899 0.00239999988  0.00249799923  0.000999999931  0.0013416406  0.000399999961 0.000800000038  0.00019999998  0.00059999997  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  475.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.000399999961 0.000800000038  0.00119999994  0.00132664992  0.0027999999  0.0022271059 0.00899999961  0.00337638892  0.0162000004  0.00739999814  0.0281999987 0.00561782299  0.0426000021  0.00938297249  0.0486000031  0.00929730851 0.0569999963  0.00939148385  0.0661999956  0.0122458339  0.0741999969 0.0158101376  0.0710000023  0.0129073672  0.066399999  0.0111283353 0.0723999962  0.0109105241  0.0669999942  0.00594978174  0.0632000044 0.0117030004  0.0576000027  0.00799001474  0.0456000008  0.00714423135 0.0370000005  0.00634034257  0.0196000002  0.00668131514  0.0158000011 0.00616116868  0.00959999952  0.00387814315  0.00340000005  0.00200997526 0.00139999995  0.00128062489  0.000399999961  0.00119999994  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  525.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.00019999998  0.00059999997 0.00019999998  0.00059999997  0.00059999997  0.000916515244  0.00219999999 0.00315594673  0.00260000001  0.00156204996  0.0074  0.00335261086 0.0139999995  0.00579655124  0.0219999999  0.00613188138  0.0329999961 0.00816088077  0.0392000005  0.00972419418  0.0403999984  0.0059866379 0.0496000014  0.0113419639  0.0549999997  0.0113578169  0.0544000007 0.00847583823  0.0480000004  0.00651152059  0.0490000024  0.00694261864 0.0392000005  0.0108885225  0.0416000001  0.0102293752  0.0350000001 0.00760263437  0.0244000014  0.00344093423  0.0177999996  0.00869252719 0.0111999996  0.00483321911  0.00699999975  0.00313049532  0.00180000009 0.00139999983  0.000399999961  0.000800000038  0.00019999998  0.00059999997 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  575.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.000999999931  0.0013416406  0.00219999999  0.00362767139  0.00579999993 0.00259999954  0.0083999997  0.00293938885  0.0162000004  0.00622575125 0.0189999994  0.00458257552  0.0197999999  0.00554617029  0.027999999 0.00758946501  0.0319999978  0.00368781458  0.0344000012  0.00928654149 0.0353999995  0.0088566253  0.0307999998  0.0044000051  0.0347999968 0.00652380707  0.0297999997  0.00900888722  0.0253999997  0.00748598948 0.0214000009  0.00726911239  0.0164000001  0.00463033468  0.00899999961 0.00240831962  0.00579999993  0.00274954503  0.00319999969  0.00285657099 0.00059999997  0.000916515244  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
