#rapidity: -0.975 -0.925 -0.875 -0.825 -0.775 -0.725 -0.675 -0.625 -0.575 -0.525 -0.475 -0.425 -0.375 -0.325 -0.275 -0.225 -0.175 -0.125 -0.075 -0.025  0.025  0.075  0.125  0.175  0.225  0.275  0.325  0.375  0.425  0.475  0.525  0.575  0.625  0.675  0.725  0.775  0.825  0.875  0.925  0.975
     25.000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000        0.10569680E-18    0.10569680E-18     0.0000000         0.0000000        0.34590886E-04    0.31431773E-04    0.22146221E-03    0.15219592E-03    0.34360265E-03    0.16641803E-03    0.83335977E-03    0.26005993E-03    0.56576838E-03    0.22808832E-03    0.13824702E-03    0.48479072E-04    0.50359451E-03    0.17061957E-03    0.66034951E-03    0.17395292E-03    0.92662413E-03    0.16804828E-03    0.80338732E-03    0.22247822E-03    0.60374109E-03    0.14566993E-03    0.52289234E-03    0.12756001E-03    0.57388950E-03    0.15085962E-03    0.39129942E-03    0.94818600E-04    0.35610500E-03    0.68914115E-04    0.27678489E-03    0.63623109E-04    0.23302853E-03    0.10737954E-03    0.15017658E-03    0.52801533E-04    0.47849473E-03    0.14387765E-03    0.21735900E-03    0.12657026E-03    0.13704029E-03    0.58058486E-04    0.12350030E-03    0.11172352E-03    0.54056659E-08    0.40764592E-08     0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000     
     75.000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000        0.23987800E-07    0.23987800E-07    0.26986384E-12    0.19002458E-12    0.67990244E-04    0.41895163E-04    0.22765726E-03    0.84131960E-04    0.10836509E-02    0.32041506E-03    0.84954868E-03    0.19437879E-03    0.14891567E-02    0.29975076E-03    0.79650296E-03    0.17982315E-03    0.17065835E-02    0.30338130E-03    0.25682629E-02    0.34099993E-03    0.26465909E-02    0.32455772E-03    0.19876468E-02    0.26031939E-03    0.24245071E-02    0.35095382E-03    0.13927220E-02    0.21859376E-03    0.17078208E-02    0.31425043E-03    0.13200089E-02    0.25469885E-03    0.17576162E-02    0.27135921E-03    0.15091478E-02    0.26642663E-03    0.17823870E-02    0.33756731E-03    0.89194772E-03    0.21918995E-03    0.92798107E-03    0.19421773E-03    0.72976268E-03    0.13561562E-03    0.37832605E-03    0.13977490E-03    0.20794142E-03    0.10694525E-03    0.10484285E-05    0.10390281E-05    0.60708600E-18    0.60708600E-18     0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000     
     125.00000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000        0.18627260E-16    0.18627260E-16    0.32974894E-10    0.24856363E-10    0.61151122E-04    0.30836201E-04    0.36774198E-03    0.16241610E-03    0.12683183E-02    0.24247719E-03    0.14665455E-02    0.29076668E-03    0.19895407E-02    0.32339153E-03    0.17926625E-02    0.23043613E-03    0.23734936E-02    0.30737092E-03    0.32938121E-02    0.36700921E-03    0.43701376E-02    0.47976309E-03    0.36525891E-02    0.41132874E-03    0.26308793E-02    0.30916609E-03    0.24980474E-02    0.32657072E-03    0.19586624E-02    0.24486514E-03    0.31043926E-02    0.38101739E-03    0.24375472E-02    0.30040163E-03    0.24708590E-02    0.36156177E-03    0.16788879E-02    0.25866138E-03    0.10636748E-02    0.18707819E-03    0.12827950E-02    0.26408586E-03    0.11002152E-02    0.17886644E-03    0.71025634E-03    0.20295757E-03    0.89436475E-05    0.28377624E-05    0.57309786E-07    0.36714719E-07    0.19981000E-04    0.19981000E-04     0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000     
     175.00000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000        0.11532620E-16    0.11532620E-16    0.70432435E-07    0.52693123E-07    0.23163845E-04    0.12386636E-04    0.59878955E-03    0.23346240E-03    0.12012327E-02    0.26211995E-03    0.22307928E-02    0.35669810E-03    0.25221445E-02    0.33172483E-03    0.33174343E-02    0.41775235E-03    0.38376548E-02    0.41866343E-03    0.44292085E-02    0.43942806E-03    0.51523916E-02    0.50618343E-03    0.50025849E-02    0.50623978E-03    0.35255689E-02    0.43293609E-03    0.32826285E-02    0.38317150E-03    0.33371058E-02    0.38713397E-03    0.27089004E-02    0.28113101E-03    0.40473738E-02    0.45055211E-03    0.29375761E-02    0.35352186E-03    0.20074264E-02    0.28701448E-03    0.19825456E-02    0.35799193E-03    0.21921090E-02    0.33025598E-03    0.12498456E-02    0.24399210E-03    0.11760373E-02    0.26385581E-03    0.17301991E-03    0.67740452E-04    0.24633365E-04    0.20010002E-04    0.11667738E-09    0.93970910E-10     0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000     
     225.00000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000        0.19077400E-09    0.19077400E-09    0.20210387E-06    0.20166226E-06    0.10809155E-03    0.66868675E-04    0.43623934E-03    0.15128700E-03    0.11705656E-02    0.25076642E-03    0.31497870E-02    0.42191490E-03    0.37514443E-02    0.45428592E-03    0.31210808E-02    0.33966451E-03    0.53313437E-02    0.52979656E-03    0.62505819E-02    0.57141597E-03    0.59320704E-02    0.48788566E-03    0.59831117E-02    0.56811515E-03    0.49980627E-02    0.50397879E-03    0.36086730E-02    0.35646549E-03    0.35082970E-02    0.36734625E-03    0.43603024E-02    0.45121019E-03    0.43323586E-02    0.42229844E-03    0.39258721E-02    0.39746591E-03    0.25874127E-02    0.32417518E-03    0.25501564E-02    0.38387303E-03    0.25134155E-02    0.38006359E-03    0.19186188E-02    0.31690471E-03    0.72552405E-03    0.17683008E-03    0.18079026E-03    0.10249718E-03    0.76371878E-04    0.74104883E-04    0.71936110E-06    0.71760327E-06     0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000     
     275.00000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000        0.25139942E-06    0.25132397E-06    0.16771186E-04    0.79925013E-05    0.50311279E-03    0.16913354E-03    0.13692858E-02    0.22489732E-03    0.22838622E-02    0.28770206E-03    0.37262391E-02    0.43979022E-03    0.47496236E-02    0.49408718E-03    0.58842920E-02    0.50320357E-03    0.60060094E-02    0.51842572E-03    0.77668480E-02    0.61356738E-03    0.67925836E-02    0.61825986E-03    0.57575637E-02    0.51156926E-03    0.37776788E-02    0.36025888E-03    0.42288515E-02    0.46964154E-03    0.47026664E-02    0.48370578E-03    0.47346237E-02    0.44302696E-03    0.48089821E-02    0.48651016E-03    0.28520570E-02    0.31951779E-03    0.19268643E-02    0.25351934E-03    0.17167405E-02    0.23031954E-03    0.15182676E-02    0.29055511E-03    0.11055158E-02    0.26334106E-03    0.15490718E-03    0.69551216E-04    0.36526731E-06    0.34520024E-06    0.29969000E-22    0.29969000E-22     0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000     
     325.00000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000        0.53405000E-11    0.53405000E-11    0.81617390E-06    0.67329263E-06    0.38711023E-04    0.18809581E-04    0.42520565E-03    0.10140924E-03    0.18776647E-02    0.37438532E-03    0.31792142E-02    0.43319847E-03    0.43182522E-02    0.51404633E-03    0.48733633E-02    0.49753236E-03    0.60232075E-02    0.52477898E-03    0.69824613E-02    0.59647714E-03    0.83338550E-02    0.67027147E-03    0.60265287E-02    0.48177538E-03    0.54574027E-02    0.52666269E-03    0.50705116E-02    0.47552687E-03    0.35180324E-02    0.37823579E-03    0.52789971E-02    0.51623810E-03    0.55728136E-02    0.49097693E-03    0.52461139E-02    0.50058251E-03    0.36496430E-02    0.41777618E-03    0.35128781E-02    0.47425737E-03    0.23009291E-02    0.35912114E-03    0.14275562E-02    0.25588199E-03    0.79241702E-03    0.18729325E-03    0.53948015E-04    0.22550659E-04    0.22446171E-05    0.13166246E-05    0.31582998E-12    0.30975922E-12     0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000     
     375.00000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000        0.12382327E-06    0.12379619E-06    0.44043816E-04    0.24719353E-04    0.23383888E-03    0.97059602E-04    0.14908093E-02    0.27622079E-03    0.28736185E-02    0.38541559E-03    0.44564652E-02    0.59315337E-03    0.50991953E-02    0.53458662E-03    0.68696741E-02    0.61435672E-03    0.73127684E-02    0.59331991E-03    0.64992379E-02    0.55089364E-03    0.54334792E-02    0.47154255E-03    0.51939903E-02    0.47445715E-03    0.38961167E-02    0.38198046E-03    0.51984944E-02    0.50946165E-03    0.48221877E-02    0.46420853E-03    0.53052602E-02    0.48087710E-03    0.52756284E-02    0.51149686E-03    0.35836900E-02    0.36963102E-03    0.30641137E-02    0.40529948E-03    0.20349672E-02    0.28584029E-03    0.13725394E-02    0.26282055E-03    0.43593239E-03    0.13245746E-03    0.21120241E-03    0.11612243E-03    0.57108789E-07    0.42590275E-07    0.10222889E-09    0.10222620E-09     0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000     
     425.00000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000        0.35160542E-10    0.29452184E-10    0.32521119E-04    0.18910433E-04    0.22762443E-03    0.84806672E-04    0.11059779E-02    0.22228938E-03    0.22658086E-02    0.35280776E-03    0.36975174E-02    0.45088453E-03    0.53022769E-02    0.55354769E-03    0.64962979E-02    0.57654076E-03    0.67845102E-02    0.54395399E-03    0.70922282E-02    0.62613502E-03    0.51301489E-02    0.43610996E-03    0.49365871E-02    0.47588247E-03    0.43425905E-02    0.46008749E-03    0.41532435E-02    0.38916156E-03    0.47798495E-02    0.46553581E-03    0.47304679E-02    0.46101178E-03    0.50558957E-02    0.50528178E-03    0.41685107E-02    0.47629890E-03    0.28050716E-02    0.41960072E-03    0.20890837E-02    0.32235196E-03    0.16928740E-02    0.33161869E-03    0.54110250E-03    0.14163264E-03    0.19416845E-04    0.97789602E-05    0.73665851E-05    0.71034712E-05    0.49531800E-16    0.49531800E-16    0.60710800E-10    0.60710800E-10     0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000     
     475.00000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000        0.55084400E-16    0.55084400E-16    0.33940523E-08    0.19158095E-08    0.22721290E-03    0.14398170E-03    0.30678159E-03    0.12252101E-03    0.14929777E-02    0.34259547E-03    0.30840899E-02    0.46178897E-03    0.36341862E-02    0.49181891E-03    0.47581939E-02    0.48906243E-03    0.56254787E-02    0.50293745E-03    0.69788542E-02    0.63511639E-03    0.63403993E-02    0.55000149E-03    0.51640090E-02    0.45788750E-03    0.47153610E-02    0.48521482E-03    0.43186114E-02    0.43405379E-03    0.46493606E-02    0.47742939E-03    0.34816215E-02    0.32270724E-03    0.46308690E-02    0.41232305E-03    0.45429012E-02    0.48525012E-03    0.38696238E-02    0.44580034E-03    0.33240453E-02    0.43861765E-03    0.26819142E-02    0.40718156E-03    0.99821838E-03    0.19044790E-03    0.21729526E-03    0.51951166E-04    0.25999034E-04    0.11313665E-04    0.13225373E-04    0.12405000E-04    0.95759233E-17    0.78358878E-17     0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000         0.0000000     
