pt/y	-0.975	-0.925	-0.875	-0.825	-0.775	-0.725	-0.675	-0.625	-0.575	-0.525	-0.475	-0.425	-0.375	-0.325	-0.275	-0.225	-0.175	-0.125	-0.075	-0.025	0.025	0.075	0.125	0.175	0.225	0.275	0.325	0.375	0.425	0.475	0.525	0.575	0.625	0.675	0.725	0.775	0.825	0.875	0.925	0.975
0.5	0	0	0	0	4.88E-06	4.88E-05	4.44E-04	7.70E-04	0.001599	0.004090126	0.010271627	0.019500003	0.03035663	0.046751258	0.06763576	0.088944388	0.108824643	0.13469627	0.151802648	0.156341275	0.1566289	0.153313898	0.144144023	0.117034143	0.093044265	0.07027801	0.049807883	0.033101255	0.020270253	0.010369127	0.006381376	0.002676376	0.00121875	5.12E-04	1.51E-04	2.44E-05	4.88E-06	0	0	0
0.55	0	0	0	1.95E-05	1.95E-05	9.26E-05	3.41E-05	4.73E-04	0.00110175	0.002754376	0.005343001	0.010695752	0.017433003	0.027621755	0.04048688	0.054522008	0.06567601	0.080193763	0.090996765	0.096320265	0.09639339	0.089958388	0.082002388	0.072681385	0.057539635	0.041320508	0.03050288	0.018291003	0.010257002	0.006015751	0.003573376	0.001321125	4.73E-04	2.83E-04	1.56E-04	9.26E-05	0	0	0	0
0.6	0	0	0	0	0	9.75E-06	8.78E-05	2.78E-04	4.19E-04	0.0014235	0.003183376	0.004987126	0.009491627	0.015663378	0.023097754	0.03136088	0.03941438	0.044835383	0.052830383	0.055087508	0.052596383	0.052537883	0.048740258	0.04043813	0.032116505	0.023999629	0.016185003	0.008662876	0.005645251	0.003393001	0.001477125	7.41E-04	2.44E-04	1.90E-04	0	0	0	0	0	0
0.65	0	0	0	0	0	4.39E-05	4.88E-06	1.66E-04	4.14E-04	4.78E-04	0.00139425	0.002929876	0.004090126	0.007502626	0.012324002	0.016350753	0.022171504	0.025096505	0.028362755	0.02932313	0.02973263	0.02757788	0.02648588	0.021469503	0.017364753	0.011056502	0.008121751	0.004748251	0.003149251	0.00156975	5.51E-04	3.51E-04	1.56E-04	1.07E-04	0	0	0	0	0	0
0.7	0	0	0	0	0	0	0	1.46E-05	3.90E-05	3.36E-04	6.53E-04	0.001291875	0.002344875	0.003388126	0.006127876	0.008311876	0.010476377	0.011875502	0.016063128	0.014551877	0.015273377	0.014829752	0.012197252	0.010627502	0.009335627	0.006093751	0.003953626	0.002944501	0.001369875	4.73E-04	4.73E-04	1.41E-04	0	2.93E-05	4.88E-05	0	0	0	0	0
0.75	0	0	0	0	0	0	1.46E-05	0	7.80E-05	1.02E-04	3.41E-04	5.61E-04	0.001087125	0.002149875	0.002783626	0.004363126	0.004704376	0.007215001	0.007029751	0.007756126	0.008740876	0.008287501	0.005932876	0.005070001	0.003817126	0.002715376	0.00158925	0.00149175	5.66E-04	5.61E-04	7.31E-05	6.83E-05	1.32E-04	0	0	0	0	0	0	0
0.8	0	0	0	0	0	0	4.88E-05	0	4.88E-05	8.78E-05	8.78E-05	1.41E-04	2.24E-04	0.001038375	0.001135875	0.001599	0.00192075	0.003100501	0.002764126	0.003831751	0.003636751	0.003563626	0.003149251	0.00227175	0.002067	0.001477125	9.17E-04	6.68E-04	3.12E-04	2.44E-05	4.88E-05	4.88E-05	0	7.31E-05	0	0	0	0	0	0
0.85	0	0	0	0	0	0	0	0	0	0	4.88E-05	1.71E-04	1.41E-04	2.93E-04	7.31E-04	6.34E-04	0.0011115	0.001038375	0.0011895	0.0015795	0.001360125	0.00147225	0.001350375	7.02E-04	5.02E-04	5.07E-04	3.56E-04	2.54E-04	4.39E-05	0	0	1.95E-05	0	0	2.93E-05	0	0	0	0	0
0.9	0	0	0	0	0	0	0	0	9.75E-06	1.46E-05	7.31E-05	1.51E-04	9.75E-06	8.29E-05	2.34E-04	3.85E-04	4.97E-04	7.51E-04	5.56E-04	7.36E-04	6.68E-04	6.53E-04	6.83E-04	4.49E-04	3.12E-04	3.41E-05	2.54E-04	1.02E-04	6.34E-05	1.95E-05	1.46E-05	0	0	0	0	0	0	0	0	0
0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	5.85E-05	6.34E-05	1.41E-04	1.46E-04	7.80E-05	2.00E-04	2.29E-04	3.27E-04	4.44E-04	2.54E-04	1.71E-04	3.90E-05	1.71E-04	5.36E-05	0	0	3.41E-05	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	2.93E-05	9.75E-06	9.75E-05	0	3.90E-05	8.29E-05	7.80E-05	6.83E-05	2.44E-05	1.17E-04	8.29E-05	6.34E-05	2.44E-05	3.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93E-05	0	0	2.44E-05	5.36E-05	6.83E-05	3.90E-05	0	4.39E-05	0	1.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46E-05	0	0	0	0	1.95E-05	0	3.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
