#varxz:    0.61116    0.00388
#varz:     0.06214    0.00025
#varx:     0.03798    0.00015
#vart:     0.07809    0.00031
#mult:    57.54515    0.17915
-0.975    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.925    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.875    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
-0.825    0.02587    0.02581    0.01313    0.00263    0.02637    0.00527   -0.87387    0.17477    0.52729    0.10546
-0.775    0.05175    0.03171    0.00773    0.00248    0.01551    0.00498   -0.25863    0.12844   -0.61655    0.19018
-0.725    0.15524    0.07534    0.01902    0.00462    0.03842    0.00934   -0.64988    0.18148    0.06285    0.16345
-0.675    0.64683    0.09125    0.02766    0.00379    0.05619    0.00780   -0.25296    0.05508   -0.18115    0.17104
-0.625    1.39715    0.15868    0.02478    0.00251    0.05026    0.00511   -0.14812    0.10492    0.03663    0.07403
-0.575    2.79948    0.29279    0.02421    0.00245    0.04923    0.00507   -0.11039    0.07416    0.00745    0.06519
-0.525    6.21216    0.41770    0.02513    0.00199    0.05116    0.00410   -0.21083    0.04431    0.09628    0.04224
-0.475   12.26649    0.74411    0.02449    0.00217    0.04996    0.00447   -0.15447    0.04014    0.01163    0.01700
-0.425   28.54851    0.35438    0.02194    0.00087    0.04470    0.00178   -0.19437    0.02313    0.00454    0.00842
-0.375   43.92755    0.31789    0.02301    0.00042    0.04694    0.00088   -0.16072    0.00709   -0.01541    0.01349
-0.325   60.33635    1.04268    0.02648    0.00026    0.05407    0.00055   -0.15875    0.02648    0.00167    0.01788
-0.275   66.30272    1.41232    0.03206    0.00101    0.06575    0.00212   -0.13801    0.00755   -0.02278    0.00829
-0.225   66.88745    1.30481    0.03749    0.00042    0.07701    0.00090   -0.10401    0.01577   -0.01288    0.01225
-0.175   72.75291    1.83914    0.04523    0.00070    0.09315    0.00152   -0.08601    0.01173   -0.00980    0.01262
-0.125   68.26132    1.83924    0.04947    0.00122    0.10202    0.00258   -0.05576    0.01739    0.00414    0.00785
-0.075   65.39198    1.16172    0.05419    0.00120    0.11191    0.00257   -0.03636    0.01880    0.00113    0.00705
-0.025   64.11384    1.59754    0.05512    0.00063    0.11389    0.00135   -0.00565    0.01333    0.00871    0.00483
 0.025   67.84735    2.10908    0.05467    0.00071    0.11293    0.00148    0.02833    0.01445   -0.01447    0.00992
 0.075   70.25356    1.22214    0.05233    0.00107    0.10809    0.00229    0.04983    0.01008   -0.01632    0.01133
 0.125   73.33247    1.53222    0.04493    0.00055    0.09249    0.00116    0.04458    0.01734   -0.00609    0.01310
 0.175   78.07762    1.22113    0.03778    0.00026    0.07759    0.00052    0.10776    0.01120   -0.01989    0.02294
 0.225   78.57180    1.04957    0.03285    0.00067    0.06741    0.00142    0.12550    0.01300   -0.00951    0.01164
 0.275   75.29625    1.05568    0.02637    0.00045    0.05394    0.00093    0.15728    0.00997    0.01031    0.00576
 0.325   61.69987    0.39145    0.02344    0.00083    0.04788    0.00173    0.16046    0.01560   -0.03067    0.00752
 0.375   41.94308    0.93700    0.02196    0.00125    0.04479    0.00260    0.17369    0.03417    0.01080    0.00763
 0.425   23.78784    0.56763    0.02099    0.00080    0.04277    0.00167    0.15653    0.01240   -0.00524    0.03727
 0.475   11.74644    0.52364    0.02154    0.00131    0.04379    0.00272    0.17843    0.02378    0.04636    0.04475
 0.525    4.97801    0.42440    0.02488    0.00065    0.05056    0.00132    0.14430    0.06982    0.08709    0.03679
 0.575    2.30789    0.19720    0.02365    0.00196    0.04802    0.00403    0.17379    0.05036    0.02486    0.04644
 0.625    0.64683    0.09125    0.01962    0.00730    0.03973    0.01496    0.10419    0.15680   -0.11599    0.12281
 0.675    0.25873    0.05789    0.02281    0.00569    0.04626    0.01156    0.46498    0.12035   -0.20624    0.21355
 0.725    0.05175    0.05161    0.02562    0.00512    0.05189    0.01038   -0.63552    0.12710   -0.09572    0.01914
 0.775    0.02587    0.02581    0.02074    0.00415    0.04177    0.00835    0.09704    0.01941   -0.98117    0.19623
 0.825    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 0.875    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 0.925    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 0.975    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
